no_of_children,no_of_week_nights,arrival_date,avg_price_per_room,booking_status
0.0,4.0,7.0,129.6,0.0
0.0,1.0,28.0,60.0,1.0
0.0,3.0,3.0,73.8,0.0
0.0,2.0,2.0,100.0,0.0
0.0,1.0,30.0,116.1,1.0
0.0,2.0,2.0,129.0,0.0
0.0,2.0,19.0,68.79,0.0
0.0,2.0,16.0,87.13,0.0
0.0,1.0,28.0,60.0,1.0
0.0,2.0,19.0,114.0,0.0
0.0,1.0,9.0,107.42,0.0
0.0,1.0,16.0,80.3,0.0
0.0,2.0,25.0,104.0,0.0
0.0,2.0,11.0,120.0,1.0
2.0,1.0,15.0,207.9,0.0
0.0,2.0,22.0,102.6,0.0
0.0,3.0,30.0,125.0,0.0
1.0,1.0,29.0,121.0,0.0
2.0,1.0,19.0,154.5,0.0
0.0,3.0,26.0,119.0,1.0
0.0,2.0,12.0,155.7,0.0
1.0,2.0,6.0,114.75,1.0
2.0,3.0,26.0,83.83,0.0
0.0,1.0,15.0,40.0,0.0
0.0,0.0,7.0,130.0,0.0
0.0,3.0,12.0,75.0,1.0
0.0,3.0,27.0,69.22,0.0
0.0,3.0,14.0,94.5,0.0
1.0,3.0,31.0,116.45,1.0
0.0,4.0,2.0,80.75,1.0
0.0,1.0,4.0,79.0,0.0
0.0,0.0,19.0,65.0,0.0
0.0,2.0,17.0,93.0,0.0
0.0,2.0,7.0,134.5,0.0
0.0,2.0,24.0,115.0,1.0
0.0,3.0,14.0,120.0,0.0
0.0,1.0,1.0,137.7,0.0
2.0,3.0,1.0,132.67,1.0
0.0,4.0,12.0,76.5,1.0
0.0,1.0,4.0,83.0,0.0
0.0,1.0,4.0,129.0,0.0
0.0,2.0,1.0,86.0,0.0
0.0,2.0,4.0,84.0,0.0
0.0,0.0,2.0,155.0,1.0
0.0,1.0,9.0,135.9,0.0
0.0,2.0,5.0,131.4,1.0
0.0,2.0,17.0,87.0,0.0
0.0,2.0,22.0,151.0,1.0
0.0,3.0,13.0,90.95,0.0
0.0,1.0,11.0,124.0,0.0
0.0,1.0,16.0,200.0,0.0
0.0,2.0,2.0,71.67,0.0
0.0,2.0,18.0,93.5,0.0
0.0,4.0,2.0,112.0,0.0
0.0,3.0,20.0,168.3,1.0
0.0,5.0,6.0,82.19,0.0
0.0,3.0,16.0,145.8,1.0
0.0,1.0,14.0,141.0,0.0
0.0,2.0,16.0,102.0,0.0
0.0,1.0,6.0,104.0,0.0
0.0,1.0,18.0,76.69,0.0
0.0,2.0,11.0,134.1,0.0
0.0,3.0,16.0,129.96,0.0
0.0,3.0,27.0,121.55,0.0
0.0,3.0,4.0,110.7,0.0
0.0,3.0,21.0,122.4,0.0
0.0,4.0,21.0,117.0,1.0
0.0,3.0,17.0,80.0,1.0
0.0,2.0,29.0,89.0,0.0
0.0,1.0,5.0,90.0,0.0
0.0,2.0,8.0,159.3,0.0
0.0,3.0,13.0,95.0,0.0
0.0,2.0,2.0,100.0,0.0
0.0,3.0,29.0,125.8,0.0
0.0,1.0,6.0,75.0,1.0
0.0,4.0,21.0,94.5,0.0
1.0,1.0,31.0,105.3,0.0
0.0,0.0,9.0,119.0,1.0
0.0,5.0,8.0,86.0,1.0
0.0,3.0,13.0,105.0,0.0
0.0,2.0,6.0,80.76,1.0
0.0,2.0,26.0,96.3,1.0
0.0,2.0,15.0,130.0,1.0
0.0,2.0,3.0,142.0,0.0
0.0,4.0,10.0,99.45,0.0
0.0,2.0,21.0,139.0,0.0
0.0,3.0,2.0,95.0,0.0
0.0,3.0,9.0,105.26,0.0
0.0,1.0,16.0,118.6,0.0
1.0,2.0,27.0,169.0,0.0
0.0,4.0,13.0,103.06,1.0
0.0,7.0,17.0,85.75,0.0
0.0,2.0,7.0,102.33,0.0
0.0,3.0,12.0,75.0,1.0
0.0,2.0,2.0,140.0,0.0
0.0,3.0,30.0,100.73,0.0
0.0,1.0,8.0,120.0,0.0
0.0,3.0,4.0,79.0,1.0
0.0,2.0,30.0,95.0,1.0
0.0,2.0,2.0,59.07,1.0
0.0,4.0,16.0,116.59,0.0
0.0,1.0,21.0,95.0,0.0
0.0,3.0,6.0,85.0,0.0
0.0,2.0,10.0,89.89,0.0
0.0,5.0,16.0,68.85,0.0
0.0,3.0,13.0,100.05,0.0
0.0,1.0,28.0,61.0,1.0
0.0,5.0,6.0,96.9,0.0
0.0,3.0,23.0,163.67,1.0
0.0,2.0,27.0,94.5,0.0
0.0,2.0,18.0,75.0,0.0
0.0,2.0,15.0,112.33,1.0
0.0,1.0,10.0,95.0,1.0
0.0,3.0,15.0,99.45,1.0
0.0,3.0,27.0,92.65,0.0
0.0,5.0,21.0,120.34,0.0
0.0,3.0,15.0,105.0,0.0
0.0,3.0,14.0,70.0,0.0
0.0,1.0,7.0,65.0,0.0
0.0,5.0,6.0,90.1,0.0
0.0,5.0,5.0,149.4,0.0
0.0,1.0,2.0,85.0,0.0
0.0,1.0,18.0,94.5,1.0
0.0,2.0,15.0,128.7,0.0
0.0,2.0,19.0,115.0,1.0
0.0,3.0,12.0,75.0,0.0
0.0,0.0,8.0,139.0,1.0
0.0,2.0,24.0,95.0,0.0
0.0,1.0,9.0,124.0,0.0
0.0,3.0,13.0,76.5,1.0
0.0,3.0,30.0,102.1,0.0
0.0,1.0,10.0,109.0,0.0
0.0,2.0,7.0,155.0,0.0
2.0,1.0,19.0,231.0,1.0
0.0,3.0,27.0,76.0,0.0
0.0,3.0,19.0,80.0,1.0
0.0,3.0,27.0,80.75,1.0
0.0,1.0,11.0,67.22,0.0
0.0,0.0,22.0,63.75,0.0
0.0,3.0,3.0,121.33,0.0
0.0,1.0,3.0,108.0,1.0
0.0,4.0,24.0,93.0,0.0
0.0,0.0,30.0,150.0,0.0
0.0,5.0,15.0,73.8,0.0
0.0,2.0,16.0,159.0,0.0
0.0,2.0,16.0,106.0,0.0
0.0,4.0,30.0,84.52,1.0
0.0,3.0,7.0,137.7,0.0
0.0,0.0,9.0,65.0,0.0
0.0,5.0,27.0,86.43,0.0
0.0,1.0,2.0,103.5,0.0
0.0,1.0,24.0,85.0,0.0
0.0,2.0,6.0,118.0,0.0
0.0,2.0,26.0,102.6,0.0
0.0,3.0,3.0,89.0,1.0
0.0,2.0,9.0,136.0,0.0
0.0,2.0,24.0,115.0,1.0
0.0,1.0,26.0,73.37,0.0
0.0,4.0,4.0,100.8,1.0
0.0,1.0,26.0,77.47,0.0
0.0,0.0,25.0,160.0,0.0
0.0,3.0,26.0,90.0,0.0
0.0,3.0,29.0,82.11,1.0
0.0,2.0,24.0,85.01,1.0
0.0,3.0,20.0,75.0,0.0
0.0,4.0,15.0,164.9,0.0
0.0,5.0,11.0,110.0,0.0
1.0,2.0,31.0,111.6,1.0
0.0,4.0,31.0,107.1,1.0
0.0,1.0,28.0,60.0,1.0
0.0,3.0,7.0,100.63,1.0
0.0,3.0,6.0,205.0,1.0
1.0,1.0,2.0,159.0,1.0
0.0,2.0,25.0,185.0,0.0
0.0,2.0,24.0,87.5,0.0
0.0,1.0,6.0,90.0,0.0
0.0,5.0,5.0,132.45,1.0
0.0,2.0,15.0,85.0,0.0
0.0,2.0,18.0,99.0,0.0
0.0,1.0,26.0,144.33,1.0
0.0,4.0,26.0,156.7,0.0
0.0,0.0,18.0,111.0,0.0
0.0,3.0,14.0,105.3,0.0
0.0,2.0,11.0,149.0,0.0
0.0,1.0,15.0,99.0,0.0
1.0,5.0,3.0,112.2,1.0
0.0,3.0,14.0,120.0,0.0
0.0,3.0,28.0,85.85,0.0
0.0,2.0,26.0,74.8,0.0
0.0,2.0,2.0,65.0,0.0
0.0,2.0,25.0,130.0,1.0
1.0,1.0,17.0,115.03,1.0
0.0,0.0,4.0,96.3,0.0
0.0,3.0,12.0,65.0,0.0
0.0,2.0,23.0,151.33,0.0
0.0,0.0,4.0,89.0,0.0
0.0,1.0,5.0,69.0,0.0
1.0,5.0,23.0,123.3,1.0
0.0,4.0,28.0,81.43,0.0
0.0,4.0,30.0,111.0,1.0
1.0,1.0,12.0,109.0,0.0
0.0,1.0,19.0,77.25,0.0
0.0,2.0,7.0,116.0,0.0
0.0,2.0,25.0,77.03,0.0
0.0,1.0,2.0,74.93,0.0
0.0,2.0,13.0,88.4,0.0
0.0,3.0,13.0,105.0,0.0
0.0,3.0,19.0,194.8,0.0
0.0,3.0,8.0,90.95,0.0
0.0,2.0,16.0,103.5,0.0
0.0,1.0,16.0,120.0,0.0
0.0,5.0,7.0,89.25,0.0
0.0,1.0,29.0,67.0,0.0
0.0,1.0,4.0,62.8,1.0
0.0,1.0,29.0,90.0,1.0
0.0,3.0,16.0,90.0,0.0
0.0,4.0,17.0,70.0,1.0
0.0,1.0,30.0,66.0,0.0
0.0,5.0,13.0,40.0,0.0
0.0,3.0,13.0,117.9,0.0
1.0,2.0,29.0,162.0,0.0
0.0,2.0,8.0,96.3,0.0
0.0,2.0,20.0,120.0,0.0
0.0,3.0,24.0,178.5,0.0
0.0,2.0,21.0,75.0,0.0
0.0,3.0,24.0,63.58,0.0
0.0,2.0,14.0,90.0,1.0
0.0,2.0,23.0,133.0,0.0
0.0,1.0,27.0,78.0,0.0
0.0,2.0,30.0,108.0,0.0
0.0,2.0,14.0,90.0,1.0
0.0,3.0,27.0,119.0,0.0
0.0,4.0,12.0,105.75,0.0
1.0,1.0,11.0,169.0,0.0
0.0,2.0,24.0,85.5,0.0
1.0,1.0,26.0,152.1,1.0
0.0,1.0,29.0,110.0,1.0
0.0,2.0,7.0,65.83,0.0
0.0,3.0,2.0,76.81,0.0
0.0,2.0,7.0,205.0,0.0
0.0,2.0,1.0,80.75,0.0
0.0,2.0,20.0,65.0,0.0
0.0,2.0,10.0,130.0,0.0
0.0,3.0,9.0,90.0,0.0
0.0,3.0,17.0,97.6,1.0
0.0,3.0,28.0,130.2,0.0
0.0,2.0,13.0,95.0,1.0
0.0,0.0,14.0,164.0,0.0
0.0,0.0,29.0,119.0,0.0
0.0,1.0,11.0,129.0,1.0
0.0,7.0,5.0,90.95,0.0
0.0,1.0,17.0,145.1,0.0
2.0,1.0,15.0,186.3,0.0
2.0,1.0,26.0,83.58,0.0
0.0,2.0,25.0,80.1,1.0
0.0,1.0,23.0,137.7,1.0
1.0,4.0,24.0,15.0,0.0
0.0,2.0,19.0,115.0,1.0
0.0,5.0,4.0,139.0,1.0
0.0,3.0,29.0,130.5,0.0
0.0,1.0,18.0,94.5,1.0
0.0,1.0,19.0,126.9,0.0
0.0,1.0,29.0,130.0,0.0
0.0,1.0,23.0,80.75,0.0
0.0,2.0,19.0,75.0,0.0
0.0,3.0,27.0,177.0,0.0
0.0,2.0,20.0,152.4,0.0
0.0,2.0,10.0,55.09,0.0
0.0,3.0,30.0,81.86,0.0
0.0,2.0,11.0,48.51,0.0
0.0,3.0,25.0,90.95,0.0
0.0,0.0,12.0,135.0,0.0
0.0,2.0,24.0,115.0,1.0
0.0,1.0,26.0,147.25,0.0
0.0,2.0,19.0,144.0,1.0
0.0,2.0,6.0,85.0,0.0
0.0,2.0,4.0,58.94,0.0
0.0,3.0,5.0,60.0,0.0
0.0,3.0,29.0,99.79,0.0
1.0,1.0,8.0,75.0,0.0
0.0,2.0,16.0,103.5,1.0
0.0,1.0,7.0,103.0,0.0
0.0,2.0,28.0,96.0,0.0
0.0,2.0,15.0,115.0,1.0
0.0,3.0,23.0,224.67,1.0
0.0,2.0,2.0,100.0,0.0
0.0,2.0,18.0,91.5,1.0
0.0,2.0,19.0,71.0,0.0
0.0,0.0,7.0,117.9,1.0
0.0,2.0,13.0,75.0,0.0
0.0,1.0,30.0,112.2,0.0
0.0,2.0,18.0,90.0,1.0
0.0,3.0,14.0,166.0,0.0
0.0,2.0,19.0,161.5,0.0
0.0,1.0,7.0,108.9,1.0
0.0,3.0,2.0,114.3,1.0
0.0,5.0,20.0,162.0,1.0
0.0,2.0,24.0,140.25,0.0
0.0,1.0,21.0,63.75,1.0
0.0,1.0,19.0,65.0,0.0
0.0,1.0,7.0,96.3,0.0
2.0,1.0,23.0,181.0,1.0
0.0,2.0,2.0,186.5,0.0
0.0,2.0,4.0,80.0,0.0
0.0,3.0,26.0,133.74,1.0
0.0,4.0,26.0,113.31,0.0
0.0,2.0,3.0,107.1,0.0
0.0,1.0,8.0,74.8,0.0
0.0,10.0,13.0,88.4,0.0
0.0,3.0,10.0,94.33,0.0
0.0,2.0,1.0,96.3,1.0
0.0,3.0,24.0,62.18,1.0
0.0,1.0,10.0,100.0,1.0
0.0,3.0,17.0,149.4,0.0
0.0,3.0,5.0,112.0,0.0
0.0,3.0,28.0,108.3,0.0
0.0,3.0,14.0,111.3,0.0
0.0,3.0,24.0,104.0,0.0
0.0,3.0,18.0,96.3,0.0
0.0,4.0,31.0,113.25,0.0
1.0,1.0,26.0,75.0,0.0
0.0,0.0,30.0,96.0,0.0
0.0,1.0,7.0,168.3,1.0
0.0,2.0,2.0,100.0,0.0
0.0,1.0,28.0,128.0,0.0
0.0,4.0,17.0,90.95,1.0
0.0,2.0,2.0,124.0,0.0
0.0,2.0,1.0,128.6,0.0
0.0,0.0,4.0,117.9,1.0
0.0,2.0,19.0,80.3,0.0
0.0,1.0,23.0,61.56,0.0
0.0,0.0,25.0,59.0,0.0
0.0,1.0,21.0,65.0,0.0
0.0,1.0,16.0,70.0,1.0
0.0,2.0,18.0,95.0,0.0
0.0,1.0,6.0,97.0,0.0
0.0,4.0,6.0,110.0,1.0
0.0,3.0,8.0,123.11,1.0
0.0,1.0,12.0,106.0,0.0
0.0,3.0,12.0,87.3,0.0
0.0,5.0,21.0,83.66,0.0
0.0,3.0,24.0,85.67,0.0
0.0,1.0,22.0,126.0,0.0
0.0,2.0,24.0,115.0,1.0
0.0,1.0,12.0,84.55,1.0
1.0,5.0,31.0,112.24,0.0
0.0,1.0,10.0,90.0,0.0
0.0,1.0,12.0,79.2,1.0
0.0,1.0,27.0,86.0,0.0
0.0,4.0,20.0,83.73,0.0
0.0,3.0,25.0,130.0,0.0
0.0,1.0,11.0,94.5,0.0
0.0,2.0,14.0,190.8,0.0
0.0,5.0,14.0,110.99,1.0
0.0,1.0,5.0,72.25,0.0
0.0,2.0,6.0,110.0,0.0
0.0,3.0,31.0,100.8,1.0
0.0,3.0,16.0,120.0,0.0
0.0,2.0,19.0,100.8,0.0
0.0,3.0,30.0,85.5,0.0
1.0,3.0,29.0,154.29,0.0
0.0,1.0,19.0,126.0,0.0
0.0,1.0,7.0,123.3,0.0
0.0,3.0,13.0,140.4,0.0
0.0,2.0,15.0,152.0,0.0
0.0,3.0,15.0,94.3,0.0
0.0,1.0,7.0,146.7,1.0
0.0,3.0,27.0,119.0,0.0
0.0,2.0,26.0,80.1,1.0
0.0,3.0,1.0,110.0,1.0
0.0,2.0,2.0,90.55,0.0
0.0,2.0,24.0,109.0,0.0
1.0,7.0,23.0,93.03,1.0
0.0,0.0,18.0,95.0,1.0
0.0,1.0,7.0,87.3,0.0
2.0,2.0,21.0,107.92,0.0
0.0,3.0,20.0,93.08,1.0
0.0,2.0,24.0,90.0,0.0
0.0,2.0,4.0,116.0,0.0
0.0,2.0,7.0,209.0,0.0
0.0,5.0,26.0,120.7,0.0
0.0,1.0,31.0,124.0,0.0
0.0,1.0,26.0,89.55,0.0
0.0,1.0,13.0,209.0,1.0
0.0,1.0,12.0,99.9,1.0
1.0,1.0,21.0,119.0,0.0
0.0,2.0,30.0,108.0,0.0
0.0,1.0,15.0,80.3,0.0
0.0,2.0,19.0,91.0,0.0
0.0,2.0,8.0,161.0,0.0
0.0,1.0,16.0,78.3,0.0
0.0,1.0,26.0,95.1,1.0
0.0,2.0,7.0,116.1,1.0
0.0,2.0,20.0,100.0,1.0
0.0,2.0,12.0,79.0,0.0
1.0,2.0,5.0,117.0,0.0
0.0,2.0,25.0,144.8,0.0
0.0,3.0,26.0,85.5,0.0
0.0,2.0,28.0,109.0,0.0
0.0,3.0,24.0,89.75,0.0
0.0,2.0,1.0,101.5,1.0
0.0,2.0,19.0,71.0,0.0
0.0,8.0,9.0,83.79,1.0
0.0,4.0,17.0,72.38,0.0
0.0,1.0,28.0,60.0,1.0
0.0,0.0,21.0,67.0,0.0
0.0,2.0,22.0,77.62,0.0
0.0,0.0,16.0,90.0,1.0
0.0,5.0,24.0,146.96,0.0
0.0,0.0,12.0,94.35,0.0
0.0,2.0,19.0,97.75,1.0
0.0,2.0,22.0,110.0,0.0
0.0,2.0,11.0,75.0,0.0
0.0,3.0,5.0,61.0,0.0
0.0,3.0,20.0,69.44,1.0
0.0,2.0,20.0,65.0,0.0
0.0,4.0,6.0,110.0,1.0
0.0,0.0,16.0,90.0,1.0
0.0,2.0,24.0,90.0,0.0
0.0,0.0,12.0,99.0,0.0
0.0,3.0,1.0,51.0,0.0
0.0,2.0,27.0,96.3,0.0
0.0,4.0,16.0,74.8,0.0
1.0,2.0,7.0,169.0,0.0
0.0,2.0,22.0,112.2,1.0
0.0,1.0,6.0,139.0,1.0
0.0,1.0,11.0,105.0,0.0
0.0,3.0,4.0,121.55,0.0
0.0,2.0,12.0,150.3,1.0
0.0,2.0,15.0,90.95,0.0
0.0,2.0,8.0,99.41,0.0
0.0,3.0,4.0,87.0,0.0
0.0,1.0,12.0,119.33,0.0
0.0,2.0,25.0,65.0,0.0
0.0,3.0,13.0,102.04,0.0
0.0,1.0,1.0,105.0,0.0
1.0,4.0,22.0,82.99,0.0
0.0,2.0,14.0,115.0,1.0
0.0,5.0,14.0,90.95,0.0
0.0,2.0,1.0,75.0,1.0
0.0,1.0,12.0,71.1,0.0
1.0,1.0,28.0,133.0,0.0
0.0,2.0,20.0,75.0,1.0
0.0,3.0,22.0,213.3,1.0
0.0,1.0,29.0,65.0,1.0
0.0,2.0,2.0,139.0,1.0
0.0,0.0,28.0,139.0,0.0
0.0,3.0,19.0,140.4,0.0
0.0,3.0,20.0,93.5,0.0
0.0,1.0,2.0,94.5,0.0
0.0,2.0,14.0,115.0,1.0
0.0,0.0,14.0,81.0,0.0
0.0,1.0,25.0,129.0,0.0
0.0,3.0,9.0,151.2,0.0
0.0,2.0,19.0,115.0,1.0
0.0,0.0,10.0,120.0,1.0
0.0,2.0,6.0,138.0,0.0
0.0,3.0,11.0,116.1,1.0
0.0,1.0,18.0,105.0,0.0
0.0,3.0,8.0,110.0,1.0
0.0,3.0,3.0,100.0,1.0
0.0,3.0,2.0,100.8,0.0
0.0,3.0,14.0,69.3,0.0
0.0,3.0,29.0,76.84,0.0
0.0,4.0,16.0,105.0,1.0
0.0,4.0,10.0,97.0,0.0
0.0,4.0,29.0,100.3,1.0
0.0,1.0,10.0,70.0,1.0
2.0,1.0,29.0,168.3,1.0
0.0,4.0,26.0,102.28,0.0
0.0,1.0,1.0,109.0,1.0
0.0,3.0,5.0,105.3,0.0
0.0,2.0,9.0,107.95,1.0
0.0,2.0,15.0,115.0,1.0
0.0,2.0,2.0,140.0,0.0
0.0,1.0,22.0,131.4,0.0
0.0,2.0,9.0,133.2,1.0
0.0,2.0,15.0,100.0,0.0
0.0,2.0,31.0,118.5,0.0
0.0,1.0,23.0,71.0,0.0
0.0,2.0,27.0,55.0,0.0
0.0,1.0,10.0,76.67,0.0
0.0,2.0,18.0,87.0,0.0
0.0,2.0,4.0,89.0,1.0
1.0,1.0,24.0,139.6,0.0
2.0,3.0,20.0,155.68,0.0
0.0,1.0,13.0,70.33,0.0
0.0,2.0,6.0,81.0,0.0
0.0,1.0,13.0,85.0,0.0
0.0,2.0,28.0,90.9,1.0
0.0,2.0,23.0,137.7,1.0
0.0,3.0,8.0,110.0,1.0
0.0,4.0,7.0,68.0,1.0
0.0,1.0,9.0,120.0,0.0
0.0,2.0,16.0,75.0,0.0
0.0,1.0,3.0,72.25,1.0
0.0,1.0,6.0,74.8,0.0
0.0,1.0,13.0,106.0,1.0
0.0,1.0,19.0,81.0,0.0
0.0,2.0,20.0,96.3,1.0
0.0,2.0,20.0,65.0,0.0
0.0,4.0,30.0,154.33,1.0
0.0,1.0,16.0,104.0,0.0
0.0,5.0,5.0,151.2,1.0
0.0,1.0,21.0,76.92,1.0
0.0,4.0,1.0,73.74,0.0
1.0,1.0,30.0,127.8,0.0
0.0,5.0,8.0,71.41,0.0
0.0,4.0,13.0,60.0,0.0
0.0,1.0,17.0,87.05,0.0
0.0,2.0,30.0,160.0,1.0
0.0,2.0,15.0,139.0,0.0
0.0,4.0,5.0,90.95,1.0
0.0,1.0,30.0,121.5,1.0
0.0,2.0,21.0,60.0,0.0
0.0,2.0,27.0,108.0,0.0
0.0,0.0,16.0,93.0,0.0
0.0,1.0,4.0,105.0,0.0
0.0,2.0,17.0,67.5,0.0
0.0,3.0,12.0,139.5,1.0
0.0,1.0,16.0,99.9,1.0
0.0,2.0,29.0,147.5,1.0
0.0,2.0,27.0,153.9,0.0
0.0,1.0,2.0,123.3,1.0
0.0,3.0,17.0,80.0,1.0
0.0,1.0,9.0,114.0,0.0
0.0,4.0,6.0,99.45,0.0
0.0,1.0,8.0,118.8,1.0
0.0,1.0,23.0,69.33,0.0
0.0,1.0,31.0,205.0,1.0
0.0,0.0,12.0,68.0,0.0
0.0,4.0,23.0,107.61,1.0
0.0,0.0,12.0,94.35,0.0
0.0,3.0,31.0,115.0,0.0
0.0,0.0,13.0,54.75,0.0
0.0,8.0,1.0,85.3,0.0
0.0,0.0,10.0,108.0,1.0
0.0,2.0,6.0,146.6,1.0
0.0,1.0,4.0,126.9,1.0
0.0,3.0,30.0,85.0,1.0
0.0,3.0,18.0,170.63,1.0
0.0,4.0,22.0,121.55,1.0
0.0,2.0,11.0,84.15,0.0
0.0,3.0,30.0,73.96,1.0
0.0,3.0,11.0,91.38,1.0
0.0,4.0,24.0,109.5,0.0
0.0,1.0,25.0,67.0,0.0
0.0,3.0,31.0,76.5,1.0
0.0,1.0,12.0,120.0,1.0
0.0,1.0,3.0,98.0,0.0
0.0,1.0,8.0,53.3,0.0
0.0,1.0,16.0,70.0,1.0
0.0,2.0,29.0,69.5,0.0
0.0,2.0,16.0,101.5,1.0
0.0,2.0,30.0,154.8,1.0
0.0,2.0,21.0,62.7,0.0
0.0,2.0,22.0,65.0,0.0
0.0,1.0,2.0,100.0,0.0
0.0,5.0,29.0,103.62,0.0
1.0,1.0,30.0,134.0,0.0
0.0,3.0,7.0,83.9,0.0
2.0,5.0,1.0,167.45,1.0
0.0,3.0,15.0,89.25,0.0
0.0,2.0,19.0,110.0,1.0
0.0,1.0,30.0,73.0,0.0
0.0,1.0,9.0,120.0,0.0
0.0,5.0,20.0,80.75,1.0
0.0,3.0,5.0,99.45,0.0
0.0,2.0,22.0,118.8,1.0
0.0,3.0,23.0,224.67,1.0
0.0,0.0,21.0,67.0,0.0
0.0,1.0,28.0,72.25,0.0
0.0,3.0,30.0,139.0,1.0
0.0,4.0,12.0,91.13,1.0
0.0,2.0,4.0,89.0,1.0
0.0,3.0,31.0,100.0,1.0
0.0,3.0,31.0,130.33,1.0
0.0,1.0,21.0,89.0,0.0
0.0,1.0,11.0,70.0,0.0
0.0,1.0,3.0,174.0,0.0
0.0,1.0,27.0,107.0,0.0
0.0,0.0,19.0,183.1,0.0
0.0,2.0,30.0,314.1,0.0
0.0,0.0,22.0,110.0,1.0
0.0,2.0,18.0,154.5,0.0
0.0,2.0,16.0,91.0,0.0
0.0,3.0,14.0,105.0,0.0
0.0,2.0,18.0,93.6,0.0
0.0,2.0,25.0,137.4,1.0
0.0,1.0,22.0,100.0,0.0
0.0,3.0,14.0,90.0,1.0
0.0,2.0,6.0,110.0,0.0
0.0,1.0,21.0,145.0,0.0
0.0,0.0,31.0,66.0,0.0
0.0,1.0,19.0,86.4,1.0
0.0,3.0,17.0,85.0,0.0
0.0,1.0,7.0,114.3,1.0
0.0,1.0,18.0,108.0,0.0
0.0,1.0,4.0,80.75,0.0
0.0,4.0,12.0,120.0,1.0
0.0,1.0,28.0,140.4,0.0
0.0,4.0,5.0,89.0,1.0
0.0,3.0,25.0,100.0,0.0
2.0,3.0,15.0,58.91,0.0
0.0,4.0,14.0,78.54,0.0
0.0,4.0,23.0,133.2,1.0
1.0,2.0,21.0,180.0,0.0
0.0,2.0,10.0,111.11,0.0
0.0,1.0,7.0,140.4,0.0
0.0,0.0,20.0,99.0,0.0
0.0,2.0,1.0,106.2,0.0
0.0,1.0,18.0,114.3,0.0
0.0,2.0,17.0,71.0,0.0
0.0,3.0,31.0,149.1,0.0
0.0,3.0,11.0,116.1,0.0
0.0,3.0,16.0,77.0,1.0
0.0,2.0,17.0,58.0,0.0
0.0,2.0,14.0,76.5,0.0
0.0,1.0,22.0,120.0,0.0
0.0,2.0,18.0,52.0,1.0
0.0,3.0,14.0,112.0,1.0
2.0,3.0,26.0,208.66,0.0
0.0,1.0,29.0,90.0,1.0
0.0,3.0,25.0,19.15,1.0
0.0,1.0,9.0,70.0,0.0
0.0,2.0,29.0,121.13,1.0
0.0,1.0,26.0,108.0,0.0
0.0,4.0,23.0,109.18,0.0
0.0,2.0,19.0,74.8,0.0
0.0,3.0,30.0,90.95,0.0
0.0,1.0,11.0,71.1,0.0
0.0,4.0,13.0,74.8,0.0
0.0,3.0,17.0,51.6,0.0
0.0,0.0,8.0,79.0,0.0
0.0,1.0,5.0,96.3,1.0
0.0,1.0,27.0,155.08,0.0
0.0,1.0,9.0,82.5,0.0
0.0,3.0,15.0,174.0,0.0
0.0,3.0,7.0,119.8,0.0
0.0,2.0,2.0,64.0,0.0
0.0,3.0,12.0,75.0,1.0
0.0,4.0,15.0,81.9,0.0
0.0,1.0,25.0,67.0,0.0
0.0,3.0,17.0,79.0,0.0
0.0,0.0,30.0,105.0,1.0
0.0,3.0,10.0,114.0,0.0
0.0,2.0,4.0,76.67,0.0
0.0,3.0,17.0,96.3,1.0
0.0,5.0,13.0,131.75,0.0
0.0,2.0,2.0,73.92,0.0
0.0,5.0,7.0,90.95,0.0
0.0,1.0,26.0,90.0,0.0
0.0,3.0,28.0,80.75,0.0
0.0,1.0,5.0,135.0,0.0
0.0,2.0,20.0,142.2,0.0
0.0,2.0,6.0,135.75,0.0
0.0,2.0,16.0,31.0,0.0
0.0,1.0,21.0,78.0,0.0
0.0,1.0,22.0,114.3,0.0
0.0,2.0,16.0,91.0,0.0
0.0,1.0,10.0,170.1,0.0
0.0,3.0,22.0,95.67,0.0
0.0,1.0,14.0,81.9,0.0
0.0,1.0,28.0,109.8,1.0
0.0,2.0,26.0,121.5,1.0
0.0,2.0,11.0,76.5,1.0
0.0,1.0,30.0,145.0,0.0
0.0,1.0,27.0,150.9,1.0
0.0,3.0,21.0,94.5,0.0
0.0,2.0,14.0,72.07,0.0
0.0,2.0,18.0,65.0,0.0
0.0,0.0,30.0,80.1,1.0
0.0,2.0,2.0,75.0,0.0
0.0,2.0,25.0,65.0,1.0
0.0,5.0,20.0,64.67,0.0
1.0,3.0,27.0,97.7,1.0
0.0,4.0,4.0,133.0,0.0
0.0,1.0,18.0,149.4,1.0
0.0,3.0,12.0,100.0,0.0
0.0,2.0,30.0,65.83,0.0
0.0,4.0,27.0,118.15,0.0
0.0,2.0,25.0,90.0,0.0
0.0,1.0,2.0,113.4,1.0
0.0,1.0,23.0,124.0,0.0
0.0,2.0,18.0,101.5,0.0
0.0,0.0,17.0,89.0,0.0
0.0,3.0,12.0,105.82,0.0
0.0,1.0,4.0,108.9,0.0
0.0,4.0,2.0,73.95,0.0
0.0,5.0,12.0,69.1,0.0
0.0,3.0,19.0,80.75,0.0
0.0,0.0,20.0,75.0,0.0
0.0,0.0,9.0,120.0,0.0
0.0,2.0,15.0,132.6,0.0
0.0,3.0,4.0,69.5,0.0
0.0,3.0,11.0,99.45,1.0
1.0,3.0,22.0,115.2,1.0
0.0,2.0,30.0,110.0,0.0
